Artist,Track,Year,PreviousHit,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Label
glee cast,beautiful,2010,1,0.253,0.42,5,-6.241,0,0.0335,0.63,0,0.11,0.102,64.967,1
blur,girls & boys,2000,0,0.693,0.875,7,-8.354,0,0.0315,0.00971,0,0.0601,0.901,120.048,1
alicia keys,no one,2007,1,0.649,0.552,1,-5.419,0,0.0292,0.03,6.47e-06,0.111,0.158,89.969,1
brooks & dunn,play something country,2009,1,0.684,0.909,0,-3.797,1,0.0321,0.0782,1.22e-06,0.373,0.864,115.034,1
lindsay lohan,confessions of a broken heart (daughter to father),2005,0,0.57,0.738,11,-4.093,1,0.0336,0.0308,0,0.0885,0.159,120.061,1
jesse malin,wendy,2003,0,0.305,0.953,10,-4.979,1,0.0636,0.0301,1.35e-06,0.344,0.463,161.637,0
g-unit,poppin them thangs,2003,0,0.768,0.813,6,-1.418,0,0.189,0.252,0,0.0839,0.918,88.023,0
modeselektor,we do it too,2002,0,0.559,0.984,10,-7.312,0,0.0989,0.00743,0.788,0.0686,0.596,188,0
cirrus,boomerang (reprise),2002,0,0.598,0.965,5,-6.7,1,0.0452,0.00961,0.662,0.146,0.402,90.017,0
black eyed peas / les nubians / mos def,on my own,2000,0,0.697,0.677,7,-6.702,1,0.325,0.069,0.000197,0.123,0.386,94.923,0
aceyalone,suicide,2007,0,0.667,0.897,1,-4.031,0,0.258,0.0818,0,0.0788,0.856,97.613,0
goldfish,watch out for the birdsongs,2008,0,0.497,0.782,0,-5.2,1,0.042,0.00316,0.00691,0.731,0.332,139.857,0
2 minutos,14 botellas,2007,0,0.272,0.977,2,-5.769,1,0.0758,2.94e-06,0.425,0.405,0.674,113.508,0
grizzly bear,little brother,2006,0,0.269,0.314,4,-13.629,0,0.0291,0.9,0.502,0.582,0.183,84.72,0
unk,walk it out,2006,0,0.794,0.777,1,-3.696,0,0.0813,0.0982,0,0.202,0.706,160.022,1
madonna,hung up,2005,1,0.649,0.647,9,-7.695,0,0.0452,0.0039,0.161,0.0686,0.405,125.02,1
5th ward boyz,ghetto curse words (chopped&screwed),2007,0,0.893,0.395,1,-10.094,0,0.485,0.0964,0.000143,0.344,0.505,143.015,0
3 doors down,sarah yellin,2002,1,0.537,0.869,11,-5.163,1,0.0355,9.28e-05,4.35e-06,0.311,0.46,123.966,0
set your goals,this very moment,2008,0,0.267,0.941,8,-3.698,1,0.0705,0.00259,5.88e-05,0.107,0.377,132.66,0
goose,bring it on,2006,0,0.66,0.919,6,-4.53,1,0.0521,0.00755,0.00621,0.299,0.66,119.953,0
goo goo dolls,iris,2007,1,0.291,0.79,11,-5.683,0,0.0363,0.00133,5.61e-06,0.0811,0.513,155.667,1
broadcast,where youth and laughter go,2006,0,0.531,0.682,11,-5.815,0,0.0291,0.000336,0,0.0794,0.41,119.271,0
mike jones,back then,2005,0,0.776,0.736,9,-6.308,1,0.255,0.0101,0,0.18,0.536,159.838,1
brian littrell,wish,2006,0,0.391,0.507,7,-5.954,1,0.0297,0.33,0,0.123,0.273,98.574,0
terri clark,i wanna do it all,2003,0,0.632,0.892,4,-4.722,1,0.0353,0.0778,0,0.129,0.781,132.837,1
aesop rock,flashflood,2001,0,0.505,0.899,9,-5.892,1,0.418,0.0624,3.02e-06,0.387,0.23,168.311,0
jimi hendrix,lullaby for the summer,2010,0,0.421,0.926,10,-7.187,0,0.0403,0.0561,0.000759,0.0276,0.94,128.997,0
kapelle herrenweide,humppa,2009,0,0.516,0.642,2,-11.692,0,0.0394,0.105,0,0.0719,0.743,108.398,0
the distillers,oh serena,2000,0,0.297,0.973,3,-2.971,1,0.0793,0.00288,0.00434,0.468,0.49,163.035,0
chris young,gettin you home,2009,0,0.639,0.678,7,-5.02,1,0.0278,0.44,1.45e-06,0.221,0.531,106.966,1
coldplay,talk,2005,0,0.413,0.557,7,-10.841,0,0.0335,0.00548,0.00227,0.155,0.158,120.318,1
joe rogan,fear factor (shiny happy jihad),2007,0,0.55,0.851,5,-7.492,1,0.932,0.779,0,0.908,0.317,105.368,0
it dies today,sixth of june,2006,0,0.35,0.977,6,-2.746,0,0.0875,5.08e-05,5.5e-06,0.0767,0.239,160.169,0
phantom planet,here i am,2006,0,0.686,0.479,1,-8.99,1,0.0614,0.148,0.888,0.0979,0.105,105.68,0
nick cave & the bad seeds,still in love,2003,0,0.408,0.305,0,-11.291,1,0.0367,0.284,0.000148,0.171,0.0566,116.804,0
godsmack,straight out of line,2007,1,0.33,0.953,7,-4.734,1,0.2,0.00024,0.0016,0.0822,0.373,184.048,1
zombiesuckers,the nightmare begins,2010,0,0.123,0.122,1,-22.049,1,0.034,0.686,0.904,0.152,0.0384,69.854,0
mariah carey featuring da brat & jd,honey,2003,0,0.722,0.616,9,-10.245,1,0.172,0.185,0,0.35,0.82,95.087,0
debbie davies,backseat driver,2005,0,0.673,0.858,9,-5.75,1,0.0393,0.0378,0.000363,0.135,0.934,125.198,0
non stop djs,hydraulic pimp,2007,0,0.762,0.816,1,-7.724,1,0.0685,0.0594,0.859,0.104,0.785,146.993,0
paul geremia,tootie blues,2005,0,0.624,0.337,0,-13.678,1,0.0601,0.83,0.00063,0.0867,0.783,116.3,0
mark wills,back at one,2000,0,0.621,0.475,11,-9.341,1,0.0265,0.187,0,0.0609,0.319,129.891,1
goatwhore,forever consumed oblivion,2006,0,0.287,0.995,10,-3.779,0,0.264,1.4e-05,0.0492,0.162,0.0646,124.685,0
glee cast,gives you hell,2010,1,0.752,0.605,6,-5.569,0,0.032,0.0807,0,0.112,0.789,100.007,1
valient thorr,problem solver,2006,0,0.519,0.896,4,-6.343,1,0.092,0.0109,2.66e-06,0.081,0.769,92.004,0
alicia keys,if i aint got you,2003,1,0.609,0.445,7,-9.129,1,0.106,0.603,6.77e-06,0.104,0.166,118.393,1
backstreet boys,pda,2009,1,0.798,0.84,6,-6.559,0,0.0879,0.00518,0,0.142,0.867,122.958,0
cocoa tea,getting closer,2008,0,0.765,0.848,11,-5.935,0,0.0691,0.0238,0,0.332,0.864,83.002,0
billie jo spears,it makes no difference now,2010,0,0.562,0.409,4,-16.625,1,0.0324,0.264,0,0.16,0.929,80.409,0
aaron tippin,kiss this,2000,1,0.759,0.723,6,-5.38,0,0.0259,0.0487,5.88e-06,0.362,0.666,116.043,1
dave hollister,calm da seas,2008,1,0.589,0.554,11,-5.228,1,0.0275,0.322,0,0.196,0.165,118.03,0
piero umiliani,apertura in jazz,2009,0,0.443,0.173,5,-13.035,1,0.0412,0.948,0.37,0.0922,0.132,119.602,0
webb wilder,too cool for love,2009,0,0.648,0.605,5,-6.882,1,0.028,0.35,0.0315,0.152,0.65,117.063,0
avant,when it hurts,2008,1,0.682,0.646,11,-5.509,1,0.0839,0.376,0,0.0705,0.253,128.279,1
keep of kalessin,many are we,2006,0,0.374,0.997,3,-5.078,1,0.202,0.00087,0.805,0.255,0.036,109.883,0
eric burdon,feeling blue,2006,0,0.723,0.668,9,-5.632,0,0.032,0.173,0.000851,0.132,0.664,97.361,0
john mellencamp,peaceful world,2001,1,0.578,0.841,1,-3.925,0,0.0345,0.0417,0,0.0638,0.458,88.123,0
fergie,london bridge,2006,0,0.748,0.63,1,-5.832,1,0.381,0.214,0,0.204,0.61,90.889,1
christopher wilde,starstruck,2010,0,0.555,0.8,0,-4.835,1,0.0776,0.0353,0,0.0783,0.801,174.007,1
afi,too shy to scream,2009,1,0.587,0.92,1,-4.486,1,0.0701,0.000985,0.000335,0.0741,0.839,95.033,0
taya wooden,mothers rastas,2009,0,0.651,0.136,1,-25.055,0,0.18,0.125,0.000484,0.0795,0.301,80.007,0
various production,bside,2009,0,0.578,0.552,1,-16.853,1,0.0558,0.00117,0.676,0.272,0.707,75.985,0
phil vassar,carlene,2000,0,0.587,0.88,4,-5.725,1,0.0324,0.0784,0,0.182,0.778,129.222,1
tommy shane steiner,what if shes an angel,2002,0,0.535,0.528,8,-7.453,1,0.0258,0.308,1.11e-06,0.0912,0.41,146.169,1
la portuaria,hasta el final,2005,0,0.865,0.487,7,-7.409,1,0.0459,0.173,0.0055,0.106,0.513,122.01,0
dishwalla,moisture,2003,1,0.269,0.867,11,-6.945,0,0.0576,3.49e-05,0.494,0.976,0.309,91.036,0
professor longhair,no buts - no maybes,2009,0,0.49,0.731,3,-7.931,1,0.0411,0.677,4.22e-05,0.227,0.964,166.322,0
glee cast,(ive had) the time of my life,2010,1,0.459,0.77,9,-5.996,1,0.0472,0.0765,0,0.0879,0.168,110.705,1
glee cast,bust a move,2009,1,0.923,0.925,9,-4.966,1,0.093,0.1,8.09e-05,0.123,0.708,118.994,1
sugarland,it happens,2008,1,0.635,0.742,8,-3.77,1,0.0505,0.0071,2.7e-05,0.0774,0.725,89.974,1
puddle of mudd,drift & die,2001,0,0.424,0.853,11,-4.291,1,0.0378,0.00888,0,0.105,0.354,96.034,1
eluveitie,primordial breath,2008,0,0.387,0.996,11,-3.028,0,0.0853,0.0001,0.00225,0.332,0.0376,95.012,0
enthroned,the vitalized shell,2010,0,0.163,0.993,0,-4.765,0,0.111,0.000128,0.0235,0.435,0.0349,136.528,0
adam lambert,mad world,2010,1,0.533,0.83,7,-5.416,1,0.038,0.379,0,0.953,0.156,114.126,1
in extremo,vollmond,2001,0,0.645,0.898,2,-2.532,0,0.0303,0.00184,0.000328,0.0784,0.227,96.013,0
afi,affliction,2006,0,0.265,0.891,8,-5.486,0,0.0596,0.000412,0.022,0.324,0.355,104.557,0
dj harry,other side of you,2004,0,0.632,0.838,7,-6.285,1,0.0466,0.0222,0.0697,0.096,0.423,100.018,0
doyle bramhall,ooh wee baby,2007,0,0.385,0.654,2,-5.978,1,0.0403,0.014,0.158,0.344,0.222,180.084,0
monty are i,in this legacy,2006,0,0.533,0.981,8,-3.989,0,0.114,0.00149,2.67e-05,0.252,0.39,94.884,0
sigmatropic,the blue side of the sun,2007,0,0.733,0.501,0,-8.836,1,0.0417,0.254,0.00234,0.207,0.37,117.943,0
dru hill,i love you,2002,0,0.57,0.697,11,-7.303,0,0.0522,0.366,0,0.507,0.545,123.995,1
lenny kravitz,ill be waiting,2008,1,0.677,0.452,10,-6.468,1,0.0332,0.0736,0.0065,0.0969,0.595,72.78,1
kane,rain down on me,2003,0,0.463,0.879,5,-3.456,0,0.0602,0.00116,1.14e-05,0.11,0.334,132.884,0
danilo perez,native soul,2003,0,0.531,0.373,7,-15.47,1,0.034,0.786,0.853,0.191,0.391,106.113,0
the exciters,reaching for the best,2007,0,0.733,0.724,0,-8.032,1,0.0302,0.0178,0,0.383,0.85,137.431,0
swizz beatz,its me snitches,2006,0,0.724,0.919,9,-4.492,1,0.177,0.024,0.0124,0.242,0.286,91.991,1
winifred phillips,sporable,2009,0,0.429,0.3,0,-13.723,1,0.042,0.847,0.336,0.182,0.144,130.139,0
erykah badu,window seat,2010,1,0.643,0.535,0,-6.795,0,0.0941,0.648,0.00213,0.0766,0.564,82.193,1
wisin & yandel,rakata,2005,0,0.743,0.787,1,-5.402,1,0.262,0.0352,0,0.0732,0.719,192.117,1
benga,zero m2,2008,0,0.654,0.542,7,-11.766,1,0.0321,0.0367,0.187,0.1,0.0399,139.979,0
foo fighters,razor,2005,1,0.542,0.272,2,-12.909,1,0.0349,0.94,0.00669,0.11,0.203,125.465,0
precious bryant,when the saints go marching in,2002,0,0.53,0.297,9,-9.47,1,0.0401,0.912,0.000384,0.123,0.267,132.915,0
rascal flatts,things that matter,2009,1,0.56,0.455,8,-7.652,1,0.028,0.259,0.000576,0.0857,0.254,126.045,1
one block radius,all on our own,2008,0,0.727,0.798,4,-2.408,0,0.0714,0.0827,0,0.38,0.832,123.985,0
peggy zina,o hiroteros ehthros mou,2009,0,0.698,0.742,7,-6.19,0,0.0408,0.46,0,0.0512,0.887,95.913,0
anti-flag,death of a nation,2003,0,0.494,0.896,1,-14.511,1,0.0839,0.000559,0,0.387,0.496,94.263,0
cockney rejects,big time charlie,2007,0,0.242,0.954,9,-2.971,1,0.0757,0.0288,1.75e-06,0.102,0.578,168.313,0
thrice,red sky,2005,0,0.518,0.771,2,-4.644,1,0.0464,0.00444,0.0232,0.106,0.155,141.466,0
az,aziatic (outro),2002,0,0.56,0.575,2,-7.26,1,0.285,0.00211,0.0475,0.0626,0.771,174.172,0
fever ray,when i grow up,2009,0,0.472,0.631,0,-9.66,1,0.0526,0.362,0.533,0.153,0.548,122.538,0
dixie chicks,lullaby,2006,1,0.55,0.205,0,-11.409,1,0.0279,0.762,0.00943,0.112,0.316,109.396,0
m.i.a.,paper planes,2007,0,0.457,0.854,2,-6.2,1,0.265,0.0277,9.62e-05,0.731,0.485,172.231,1
bodeans,back then,2010,1,0.589,0.777,9,-5.582,1,0.0495,0.132,2e-05,0.162,0.575,148.066,0
themselves,you devil you,2002,0,0.49,0.604,8,-11.946,1,0.167,0.399,0.257,0.482,0.268,120.323,0
julie roberts,the chance,2004,1,0.539,0.306,1,-11.625,1,0.0455,0.624,0,0.104,0.113,140.208,0
lil kim,no matter what they say,2000,0,0.743,0.774,1,-7.697,1,0.325,0.0262,0,0.137,0.646,106.082,1
jah cure,to your arms of love,2009,0,0.33,0.366,8,-7.744,1,0.0393,0.828,0,0.159,0.359,167.334,0
sugarland,baby girl,2004,0,0.382,0.75,1,-3.251,1,0.0301,0.167,0,0.0447,0.593,82.075,1
busta rhymes,taste it,2002,0,0.788,0.786,1,-8.241,1,0.301,0.0822,0,0.274,0.711,98.13,0
the killers,shadowplay,2007,1,0.642,0.805,2,-7.238,1,0.0476,0.000781,0.579,0.393,0.352,145.029,1
avant,separated,2000,0,0.793,0.49,0,-6.241,1,0.0273,0.284,0,0.262,0.632,108.238,1
jibbs,chain hang low,2006,0,0.797,0.586,4,-6.98,0,0.269,0.0263,5.44e-05,0.123,0.768,157.151,1
coldplay,a rush of blood to the head (live in sydney),2003,0,0.213,0.526,5,-8.018,1,0.0319,0.227,0.00218,0.36,0.0621,137.834,0
foo fighters,wheels,2009,1,0.426,0.792,9,-4.709,1,0.0374,0.000495,5.1e-06,0.142,0.557,161.994,1
neil sedaka,because of you,2005,0,0.25,0.333,7,-8.347,1,0.0285,0.786,0,0.0926,0.3,81.089,0
converge,to the lions,2006,0,0.175,0.862,8,-4.161,1,0.0986,2.15e-06,0.891,0.181,0.074,100.215,0
sara evans,born to fly,2000,0,0.612,0.663,1,-9.314,1,0.035,0.00931,0.0152,0.0637,0.558,100.178,1
little milton,little bluebird,2007,0,0.468,0.316,10,-13.117,1,0.0381,0.148,3.85e-06,0.0506,0.367,160.102,0
snowgoons,real world,2009,0,0.684,0.855,0,-5.372,1,0.034,0.000286,0.923,0.116,0.862,93.999,0
d12,how come,2004,0,0.745,0.858,9,-2.221,1,0.237,0.28,0,0.188,0.547,89.983,1
showbread,the pig,2008,0,0.391,0.586,4,-6.7,1,0.035,0.00191,0.124,0.175,0.153,120.417,0
bt,knowledge of self (evol intent remix),2008,0,0.416,0.991,10,-6.592,0,0.341,8.86e-05,0.929,0.955,0.113,178.258,0
ludacris,act a fool,2003,1,0.568,0.904,0,-2.497,1,0.349,0.221,0,0.22,0.799,109.331,1
del tha funkee homosapien,mistadobalina,2004,0,0.85,0.797,10,-7.429,0,0.136,0.0964,8.38e-06,0.34,0.63,99.615,0
eminem,ass like that,2004,0,0.505,0.795,2,-6.283,1,0.434,0.453,0,0.0998,0.734,89.669,1
mastodon,deep sea creature,2006,0,0.269,0.993,5,-3.219,1,0.171,6.53e-06,0.134,0.195,0.218,87.795,0
jimmy herring,lifeboat serenade,2008,0,0.582,0.534,7,-9.657,1,0.0268,0.28,0.803,0.145,0.261,124.091,0
eminem,lose yourself,2005,1,0.698,0.732,2,-4.522,1,0.266,0.00704,0.000647,0.359,0.0689,171.431,1
xcultures,sudanese dance,2007,0,0.671,0.802,1,-6.947,1,0.0378,0.00503,0.0946,0.0879,0.827,124.975,0
jackson united,undertow,2008,0,0.534,0.923,11,-5.141,1,0.05,0.000209,0,0.302,0.709,90.633,0
foo fighters,hell,2005,1,0.177,0.941,7,-5.104,1,0.112,1.26e-05,0.00302,0.314,0.313,153.134,0
d4l,betcha cant do it like me,2005,0,0.901,0.359,10,-8.198,0,0.248,0.00956,0,0.0752,0.219,149.019,1
taylor hicks,takin it to the streets,2006,0,0.624,0.832,0,-6.78,1,0.0572,0.143,0,0.0799,0.783,145.071,1
darius rucker,this,2008,0,0.584,0.524,4,-6.001,1,0.0287,0.335,0,0.11,0.389,143.863,1
american idol finalists season 4,when you tell me that you love me,2005,0,0.377,0.513,8,-7.139,0,0.0308,0.421,0,0.168,0.122,75.955,1
vickie winans,you turn me,2008,0,0.703,0.867,5,-7.802,0,0.0637,0.28,0,0.177,0.847,89.996,0
tha liks,40 oz quartet part i,2001,0,0.699,0.684,5,-6.605,0,0.637,0.275,0,0.946,0.812,80.015,0
clipse,grindin,2002,0,0.592,0.77,1,-3.402,1,0.318,0.122,1.22e-06,0.103,0.361,191.692,1
benabar,le zoo de vincennes,2003,0,0.602,0.462,4,-11.364,0,0.0633,0.701,1.22e-05,0.096,0.449,131.784,0
gym class heroes,clothes off!!,2006,0,0.761,0.69,11,-5.56,1,0.11,0.0225,0,0.34,0.742,114.987,1
solas,lament for frankie,2006,0,0.209,0.0903,3,-18.816,1,0.0457,0.995,0.907,0.11,0.0879,98.05,0
andrew w.k.,long live the party,2003,0,0.328,0.921,0,-3.897,1,0.0396,0.00058,0.000564,0.145,0.388,96.426,0
lyrics born,bad dreams,2003,0,0.862,0.668,6,-5.308,1,0.0718,0.11,4.59e-06,0.0633,0.889,85.024,0
hot tuna,parchman farm,2004,0,0.404,0.477,1,-10.246,0,0.0295,0.457,0.769,0.601,0.387,136.315,0
madonna,what it feels like for a girl,2000,1,0.67,0.627,8,-9.497,1,0.0478,0.201,0.00161,0.154,0.582,104.988,1
north mississippi allstars,teasin brown,2005,0,0.722,0.861,9,-5.861,1,0.0315,0.158,4.49e-05,0.267,0.914,114.101,0
mira,openbare weg,2006,0,0.591,0.342,4,-8.3,1,0.0319,0.93,2.39e-05,0.0968,0.179,84.678,0
glee cast,"hello, i love you",2010,1,0.375,0.856,11,-6.113,0,0.078,5.31e-05,0.000693,0.238,0.672,117.109,1
dj godfather,from da back,2000,0,0.815,0.871,10,-7.061,0,0.271,0.00133,0.00184,0.129,0.963,166.52,0
future leaders of the world,spotlight,2004,0,0.526,0.922,8,-4.127,1,0.0485,0.000145,0.000288,0.0719,0.177,120.647,0
the ataris,secret handshakes,2007,0,0.244,0.636,11,-3.799,0,0.0393,0.0191,0.000225,0.482,0.402,135.201,0
r.l. burnside,glory be,2004,0,0.749,0.705,2,-7.062,1,0.0303,0.0197,0.139,0.172,0.727,89.992,0
paul brown,side steppin,2005,0,0.85,0.669,5,-8.575,0,0.0322,0.182,0.0749,0.333,0.872,113.996,0
beyonce,naughty girl,2003,0,0.588,0.461,6,-8.686,0,0.161,0.237,1.54e-05,0.0913,0.659,200.053,1
rachel portman,the letters,2008,0,0.219,0.0365,9,-25.514,0,0.0385,0.96,0.186,0.0886,0.0492,113.068,0
aly & aj,potential breakup song,2007,1,0.57,0.886,6,-4.145,0,0.044,0.00112,0.00739,0.594,0.805,158.035,1
whitney houston & deborah cox,"same script, different cast",2006,0,0.677,0.649,9,-8.612,1,0.0355,0.00729,0.215,0.098,0.204,131.109,1
gunther & the sunshine girls,teeny weeny string bikini,2004,0,0.667,0.996,0,-2.625,1,0.0482,0.102,0.000104,0.223,0.858,131.987,0
maroon 5,wake up call,2007,1,0.639,0.949,4,-2.741,0,0.0669,0.0289,0,0.0855,0.964,164.054,1
buddy jewell,help pour out the rain (laceys song),2003,0,0.565,0.562,0,-7.43,1,0.0339,0.263,0,0.0994,0.652,75.035,1
strata,part one from triomusic,2008,0,0.495,0.0619,2,-20.571,1,0.0745,0.965,0.445,0.0984,0.0911,124.213,0
p.o.d.,youth of the nation,2001,0,0.563,0.86,8,-7.533,1,0.0621,0.00834,0.0106,0.39,0.517,97.867,1
k-os,clap ur handz,2004,0,0.685,0.833,0,-6.337,1,0.212,0.622,2.83e-06,0.167,0.592,104.237,0
shinedown,if you only knew,2008,1,0.449,0.956,9,-4.011,0,0.0398,0.000347,0,0.325,0.321,97.011,1
alan jackson,work in progress,2002,1,0.748,0.673,11,-8.45,0,0.0486,0.191,5.86e-06,0.212,0.661,135.257,1
stephen warbeck,birth of the falls,2003,0,0.0962,0.262,9,-14.738,0,0.0369,0.825,0.963,0.359,0.0754,67.16,0
johannes linstead,guayabera,2003,0,0.955,0.885,0,-6.919,0,0.0705,0.608,0.707,0.0522,0.715,114.995,0
duffy,mercy,2008,0,0.792,0.85,0,-3.621,1,0.0329,0.289,0.00012,0.132,0.965,129.906,1
cancer bats,sabotage,2010,0,0.38,0.955,1,-4.344,1,0.193,6.03e-05,0.697,0.176,0.399,172.223,0
kelly clarkson,a moment like this,2003,0,0.414,0.572,8,-3.918,1,0.0311,0.163,0,0.115,0.16,145.184,1
every time i die,after one quarter of a revolution,2009,0,0.275,0.989,7,-4.254,1,0.274,0.000481,0,0.0913,0.0776,112.458,0
hot chip,hold on,2008,0,0.762,0.833,9,-6.269,0,0.0414,0.000161,0.614,0.179,0.625,134.461,0
the black crowes,ballad in urgency,2010,1,0.401,0.427,9,-13.391,1,0.032,0.169,0.0138,0.0668,0.2,112.187,0
!!!,myth takes,2007,0,0.754,0.77,11,-7.83,0,0.0272,0.133,0.747,0.293,0.904,97.109,0
travis tritt,love of a woman,2000,1,0.324,0.574,7,-5.647,1,0.0292,0.239,0,0.143,0.335,74.101,1
dart,for the good times,2003,0,0.62,0.503,0,-9.75,1,0.0631,0.00557,0.00383,0.511,0.689,147.959,0
call to preserve,open your eyes,2008,0,0.247,0.995,4,-1.936,1,0.36,3.35e-05,0.00033,0.116,0.173,86.404,0
mystikal,bouncin back (bumpin me against the wall),2001,0,0.883,0.896,0,-3.695,1,0.208,0.268,1.04e-06,0.0564,0.748,93.928,1
chimaira,the flame,2007,0,0.471,0.971,7,-5.253,1,0.143,0.000308,5.21e-05,0.437,0.116,150.055,0
harry gregson-williams,sanchez family,2004,0,0.335,0.269,8,-16.433,1,0.128,0.473,0.869,0.113,0.0356,159.997,0
sandi thom,when horsepower meant what it said,2006,0,0.715,0.689,4,-6.131,1,0.0612,0.0148,7.13e-06,0.119,0.89,105.014,0
scar symmetry,deviate from the form,2006,0,0.519,0.986,3,-4.238,0,0.0531,6.21e-05,0.000328,0.365,0.452,119.984,0
africando,lindas africanas,2003,0,0.808,0.718,5,-5.445,1,0.0452,0.481,0.000124,0.0496,0.89,90.835,0
low millions,eleanor,2004,0,0.625,0.772,5,-5.919,1,0.0314,0.115,0,0.0899,0.539,113.042,0
carl thomas,emotional,2000,0,0.548,0.542,1,-8.435,0,0.0409,0.544,0,0.148,0.389,83.106,1
the chap,we are not impartial,2006,0,0.6,0.215,6,-9.342,0,0.0321,0.612,0.0076,0.135,0.213,144.023,0
george lopez,church hangover,2006,0,0.421,0.803,7,-16.247,1,0.899,0.885,1.76e-05,0.69,0.0872,127.137,0
nofx,bath of least resistance,2002,0,0.541,0.956,0,-4.604,1,0.0391,0.000517,0.000204,0.0964,0.759,98.833,0
mikaila,so in love with two,2001,0,0.772,0.786,2,-4.596,0,0.0358,0.269,1.21e-06,0.0569,0.824,120.005,1
bell biv devoe,gangsta,2000,0,0.724,0.778,1,-8.924,1,0.0618,0.00151,0.112,0.387,0.768,112.518,1
dimmu borgir,the chosen legacy,2007,0,0.183,0.944,7,-3.516,0,0.11,6.88e-06,0.119,0.123,0.0993,149.864,0
32 leaves,way beyond,2009,0,0.366,0.642,11,-6.271,1,0.0326,0.000151,0,0.132,0.474,138.222,0
wolfmother,white feather,2009,0,0.572,0.886,9,-4.478,1,0.0534,0.000185,3.95e-05,0.245,0.702,111.606,0
krystof,ostravaczech,2006,0,0.661,0.511,0,-10.138,1,0.0292,0.684,0.0335,0.658,0.512,130.051,0
tyrese,signs of love makin,2002,1,0.687,0.363,8,-10.144,1,0.0857,0.215,3.08e-06,0.305,0.519,137.365,1
precious bryant,blues all around my bed,2002,0,0.578,0.365,2,-10.895,1,0.0341,0.542,0.46,0.11,0.59,89.084,0
bloc party,zephyrus,2008,0,0.639,0.72,10,-7.318,0,0.349,0.0618,0.00107,0.0802,0.527,160.018,0
muse,uprising,2009,0,0.602,0.905,2,-4.046,1,0.0775,0.000202,0.064,0.117,0.411,128.019,1
behemoth,here and beyond,2002,0,0.312,0.948,1,-5.451,1,0.196,0.000591,8.63e-05,0.2,0.195,109.297,0
monica,all eyez on me,2003,1,0.763,0.729,7,-4.677,1,0.0416,0.0333,7.6e-05,0.0448,0.859,108.99,1
natasha bedingfield,pocketful of sunshine,2008,1,0.721,0.88,9,-3.896,0,0.0454,0.191,0,0.0769,0.655,110.021,1
alexisonfire,mailbox arson,2006,0,0.196,0.945,0,-4.416,0,0.0829,0.000346,1.4e-05,0.575,0.403,180.565,0
linkin park,in the end,2000,0,0.542,0.853,3,-6.407,0,0.0498,0.0103,0,0.108,0.37,105.256,1
sandy posey,when will i be loved,2007,0,0.685,0.585,4,-13.315,1,0.0343,0.153,0,0.116,0.836,121.06,0
yeah yeah yeahs,maps,2003,0,0.502,0.94,7,-5.178,1,0.084,0.000413,0.542,0.553,0.144,119.762,1
fabolous,you be killin em,2010,0,0.664,0.909,6,-3.552,0,0.22,0.444,0,0.525,0.557,93.977,1
facto delafe y las flores azules,desde el este,2007,0,0.85,0.539,3,-7.109,1,0.0327,0.0292,0.0397,0.0549,0.956,96.031,0
smokie norful,i need you now,2002,0,0.339,0.273,5,-9.945,0,0.0309,0.729,0,0.152,0.304,96.804,1
red hot chili peppers,by the way,2002,0,0.451,0.97,0,-4.938,1,0.107,0.0264,0.00355,0.102,0.198,122.444,1
britt nicole,set the world on fire,2007,0,0.617,0.601,11,-3.968,1,0.0459,0.239,0,0.425,0.384,119.975,0
usher,caught up,2004,1,0.817,0.806,6,-4.606,1,0.0623,0.027,9e-06,0.119,0.805,110.086,1
rihanna,good girl gone bad,2008,1,0.708,0.553,5,-6.319,0,0.0262,0.0335,0,0.101,0.589,94.977,0
rihanna,breakin dishes,2008,1,0.801,0.674,8,-4.185,0,0.0311,0.000282,0.000139,0.0914,0.875,125.009,0
frankee,gotta man,2004,0,0.816,0.648,9,-8.709,0,0.395,0.423,0.00012,0.135,0.727,95.043,0
photek,under the palms,2000,0,0.196,0.231,7,-13.288,1,0.0385,0.758,0.102,0.124,0.0365,97.519,0
los chunguitos,la medalla,2001,0,0.841,0.921,8,-5.414,1,0.139,0.231,0,0.0319,0.974,103.961,0
baroness,wanderlust,2007,0,0.232,0.893,0,-5.954,0,0.0533,5.99e-05,0.512,0.291,0.553,163.002,0
sick puppies,master of the universe,2010,0,0.436,0.888,2,-5.308,1,0.119,0.000477,5e-05,0.284,0.312,104.462,0
shinedown,save me,2005,0,0.524,0.816,11,-3.49,0,0.0308,0.00044,0,0.0777,0.252,116.026,1
perrey and kingsley,gossippo perpetuo,2006,0,0.605,0.86,7,-12.4,1,0.0407,0.616,0.914,0.144,0.964,136.032,0
sade,slave song,2000,1,0.851,0.39,9,-9.586,0,0.0504,0.0825,0.000443,0.0777,0.639,118.006,0
sean kingston,take you there,2008,0,0.752,0.921,5,-4.321,0,0.0696,0.0182,0,0.256,0.634,115.033,1
jennifer lopez,baby i love u,2002,1,0.832,0.688,2,-6.346,1,0.0468,0.018,0.207,0.0596,0.399,111.965,1
converge,dark horse,2009,0,0.0935,0.989,0,-3.154,1,0.158,4.05e-06,0.807,0.147,0.108,175.469,0
